,ts,gabarit
2071,2023-10-03 13:03:05,3
2070,2023-10-03 13:03:07,3
2069,2023-10-03 13:03:09,3
2068,2023-10-03 13:03:11,3
2067,2023-10-03 13:03:13,3
2066,2023-10-03 13:03:15,3
2065,2023-10-03 13:03:17,3
2064,2023-10-03 13:03:19,3
2063,2023-10-03 13:03:21,3
2062,2023-10-03 13:03:24,3
2061,2023-10-03 13:03:26,3
2060,2023-10-03 13:03:28,3
2059,2023-10-03 13:03:30,3
2058,2023-10-03 13:03:32,3
2057,2023-10-03 13:03:34,3
2056,2023-10-03 13:03:37,3
2055,2023-10-03 13:03:38,3
2054,2023-10-03 13:03:40,3
2053,2023-10-03 13:03:42,3
2052,2023-10-03 13:03:44,3
2051,2023-10-03 13:03:46,3
2050,2023-10-03 13:03:48,3
2049,2023-10-03 13:03:51,3
2048,2023-10-03 13:03:53,3
2047,2023-10-03 13:03:55,3
2046,2023-10-03 13:03:56,3
2045,2023-10-03 13:03:59,3
2044,2023-10-03 13:04:01,3
2043,2023-10-03 13:04:03,3
2042,2023-10-03 13:04:05,3
2041,2023-10-03 13:04:07,3
2040,2023-10-03 13:04:09,3
2039,2023-10-03 13:04:11,3
2038,2023-10-03 13:04:13,3
2037,2023-10-03 13:04:15,3
2036,2023-10-03 13:04:17,3
2035,2023-10-03 13:04:19,3
2034,2023-10-03 13:04:21,3
2033,2023-10-03 13:04:23,3
2032,2023-10-03 13:04:25,3
2031,2023-10-03 13:04:27,3
2030,2023-10-03 13:04:29,3
2029,2023-10-03 13:04:31,3
2028,2023-10-03 13:04:34,3
2027,2023-10-03 13:04:35,3
2026,2023-10-03 13:04:38,3
2025,2023-10-03 13:04:39,3
2024,2023-10-03 13:04:42,3
2023,2023-10-03 13:04:44,3
2022,2023-10-03 13:04:46,3
2021,2023-10-03 13:04:48,3
2020,2023-10-03 13:04:50,3
2019,2023-10-03 13:04:52,3
2018,2023-10-03 13:04:54,3
2017,2023-10-03 13:04:56,3
2016,2023-10-03 13:04:59,3
2015,2023-10-03 13:05:00,3
2014,2023-10-03 13:05:02,3
2013,2023-10-03 13:05:05,3
2012,2023-10-03 13:05:07,3
2011,2023-10-03 13:05:09,3
2010,2023-10-03 13:05:11,3
2009,2023-10-03 13:05:13,3
2008,2023-10-03 13:05:15,3
2007,2023-10-03 13:05:17,3
2006,2023-10-03 13:05:19,3
2005,2023-10-03 13:05:21,3
2004,2023-10-03 13:05:23,3
2003,2023-10-03 13:05:25,3
2002,2023-10-03 13:05:27,3
2001,2023-10-03 13:05:29,3
2000,2023-10-03 13:05:31,3
1999,2023-10-03 13:05:33,3
1998,2023-10-03 13:05:38,3
1997,2023-10-03 13:05:38,3
1996,2023-10-03 13:05:40,3
1995,2023-10-03 13:05:41,3
1994,2023-10-03 13:05:44,3
1993,2023-10-03 13:05:46,3
1992,2023-10-03 13:05:48,3
1991,2023-10-03 13:05:50,3
1990,2023-10-03 13:05:52,3
1989,2023-10-03 13:05:54,3
1988,2023-10-03 13:05:56,3
1987,2023-10-03 13:05:58,3
1986,2023-10-03 13:06:00,3
1985,2023-10-03 13:06:02,3
1984,2023-10-03 13:06:04,3
1983,2023-10-03 13:06:06,3
1982,2023-10-03 13:06:08,3
1981,2023-10-03 13:06:10,3
1980,2023-10-03 13:06:12,3
1979,2023-10-03 13:06:15,3
1978,2023-10-03 13:06:17,3
1977,2023-10-03 13:06:19,3
1976,2023-10-03 13:06:21,3
1975,2023-10-03 13:06:23,3
1974,2023-10-03 13:06:25,3
1973,2023-10-03 13:06:27,3
1972,2023-10-03 13:06:29,3
1971,2023-10-03 13:06:31,3
1970,2023-10-03 13:06:33,3
1969,2023-10-03 13:06:36,3
1968,2023-10-03 13:06:38,3
1967,2023-10-03 13:06:40,3
1966,2023-10-03 13:06:42,3
1965,2023-10-03 13:06:44,3
1964,2023-10-03 13:06:46,3
1963,2023-10-03 13:06:48,3
1962,2023-10-03 13:06:51,3
1961,2023-10-03 13:06:56,3
1960,2023-10-03 13:06:56,3
1959,2023-10-03 13:06:58,3
1958,2023-10-03 13:07:00,3
1957,2023-10-03 13:07:02,3
1956,2023-10-03 13:07:04,3
1955,2023-10-03 13:07:07,3
1954,2023-10-03 13:07:09,3
1953,2023-10-03 13:07:11,3
1952,2023-10-03 13:07:13,3
1951,2023-10-03 13:07:15,3
1950,2023-10-03 13:07:17,3
1949,2023-10-03 13:07:19,3
1948,2023-10-03 13:07:21,3
1947,2023-10-03 13:07:23,3
1946,2023-10-03 13:07:25,3
1945,2023-10-03 13:07:27,3
1944,2023-10-03 13:07:30,3
1943,2023-10-03 13:07:32,3
1942,2023-10-03 13:07:34,3
1941,2023-10-03 13:07:36,3
1940,2023-10-03 13:07:38,3
1939,2023-10-03 13:07:40,3
1938,2023-10-03 13:07:42,3
1937,2023-10-03 13:07:44,3
1936,2023-10-03 13:07:46,3
1935,2023-10-03 13:07:48,3
1934,2023-10-03 13:07:50,3
1933,2023-10-03 13:07:52,3
1932,2023-10-03 13:07:54,3
1931,2023-10-03 13:07:56,3
1930,2023-10-03 13:07:59,3
1929,2023-10-03 13:08:01,3
1928,2023-10-03 13:08:03,3
1927,2023-10-03 13:08:05,3
1926,2023-10-03 13:08:07,3
1925,2023-10-03 13:08:09,3
1924,2023-10-03 13:08:11,3
1923,2023-10-03 13:08:13,3
1922,2023-10-03 13:08:15,3
1921,2023-10-03 13:08:17,3
1920,2023-10-03 13:08:20,3
1919,2023-10-03 13:08:22,3
1918,2023-10-03 13:08:24,3
1917,2023-10-03 13:08:26,3
1916,2023-10-03 13:08:28,3
1915,2023-10-03 13:08:30,3
1914,2023-10-03 13:08:32,3
1913,2023-10-03 13:08:34,3
1912,2023-10-03 13:08:36,3
1911,2023-10-03 13:08:38,3
1910,2023-10-03 13:08:40,3
1909,2023-10-03 13:08:42,3
1908,2023-10-03 13:08:44,3
1907,2023-10-03 13:08:46,3
1906,2023-10-03 13:08:48,3
1905,2023-10-03 13:08:50,3
1904,2023-10-03 13:08:52,3
1903,2023-10-03 13:08:55,3
1902,2023-10-03 13:08:57,3
1901,2023-10-03 13:08:59,3
1900,2023-10-03 13:09:01,3
1899,2023-10-03 13:09:03,3
1898,2023-10-03 13:09:05,3
1897,2023-10-03 13:09:07,3
1896,2023-10-03 13:09:09,3
1895,2023-10-03 13:09:11,3
1894,2023-10-03 13:09:13,3
1893,2023-10-03 13:09:15,3
1892,2023-10-03 13:09:18,3
1891,2023-10-03 13:09:19,3
1890,2023-10-03 13:09:22,3
1889,2023-10-03 13:09:24,3
1888,2023-10-03 13:09:26,3
1887,2023-10-03 13:09:28,3
1886,2023-10-03 13:09:30,3
1885,2023-10-03 13:09:32,3
1884,2023-10-03 13:09:34,3
1883,2023-10-03 13:09:36,3
1882,2023-10-03 13:09:38,3
1881,2023-10-03 13:09:41,3
1880,2023-10-03 13:09:42,3
1879,2023-10-03 13:09:44,3
1878,2023-10-03 13:09:47,3
1877,2023-10-03 13:09:49,3
1876,2023-10-03 13:09:51,3
1875,2023-10-03 13:09:53,3
1874,2023-10-03 13:09:55,3
1873,2023-10-03 13:09:57,3
1872,2023-10-03 13:09:59,3
1871,2023-10-03 13:10:01,3
1870,2023-10-03 13:10:03,3
1869,2023-10-03 13:10:05,3
1868,2023-10-03 13:10:07,3
1867,2023-10-03 13:10:09,3
1866,2023-10-03 13:10:11,3
1865,2023-10-03 13:10:14,3
1864,2023-10-03 13:10:16,3
1863,2023-10-03 13:10:18,3
1862,2023-10-03 13:10:20,3
1861,2023-10-03 13:10:22,3
1860,2023-10-03 13:10:24,3
1859,2023-10-03 13:10:26,3
1858,2023-10-03 13:10:28,3
1857,2023-10-03 13:10:31,3
1856,2023-10-03 13:10:33,3
1855,2023-10-03 13:10:35,3
1854,2023-10-03 13:10:37,3
1853,2023-10-03 13:10:46,3
1852,2023-10-03 13:10:46,3
1851,2023-10-03 13:10:46,3
1850,2023-10-03 13:10:47,3
1849,2023-10-03 13:10:49,3
1848,2023-10-03 13:10:51,3
1847,2023-10-03 13:10:53,3
1846,2023-10-03 13:10:55,3
1845,2023-10-03 13:10:57,3
1844,2023-10-03 13:10:59,3
1843,2023-10-03 13:11:01,3
1842,2023-10-03 13:11:03,3
1841,2023-10-03 13:11:06,3
1840,2023-10-03 13:11:07,3
1839,2023-10-03 13:11:09,3
1838,2023-10-03 13:11:12,3
1837,2023-10-03 13:11:14,3
1836,2023-10-03 13:11:16,3
1835,2023-10-03 13:11:18,3
1834,2023-10-03 13:11:20,3
1833,2023-10-03 13:11:22,3
1832,2023-10-03 13:11:24,3
1831,2023-10-03 13:11:26,3
1830,2023-10-03 13:11:28,3
1829,2023-10-03 13:11:30,3
1828,2023-10-03 13:11:32,3
1827,2023-10-03 13:11:34,3
1826,2023-10-03 13:11:36,3
1825,2023-10-03 13:11:38,3
1824,2023-10-03 13:11:40,3
1823,2023-10-03 13:11:42,3
1822,2023-10-03 13:11:45,3
1821,2023-10-03 13:11:46,3
1820,2023-10-03 13:11:49,3
1819,2023-10-03 13:11:51,3
1818,2023-10-03 13:11:53,3
1817,2023-10-03 13:11:55,3
1816,2023-10-03 13:11:57,3
1815,2023-10-03 13:11:59,3
1814,2023-10-03 13:12:01,3
1813,2023-10-03 13:12:03,3
1812,2023-10-03 13:12:06,3
1811,2023-10-03 13:12:08,3
1810,2023-10-03 13:12:10,3
1809,2023-10-03 13:12:12,3
1808,2023-10-03 13:12:15,3
1807,2023-10-03 13:12:16,3
1806,2023-10-03 13:12:18,3
1805,2023-10-03 13:12:20,3
1804,2023-10-03 13:12:22,3
1803,2023-10-03 13:12:24,3
1802,2023-10-03 13:12:27,3
1801,2023-10-03 13:12:28,3
1800,2023-10-03 13:12:30,3
1799,2023-10-03 13:12:32,3
1798,2023-10-03 13:12:34,3
1797,2023-10-03 13:12:37,3
1796,2023-10-03 13:12:39,3
1795,2023-10-03 13:12:41,3
1794,2023-10-03 13:12:43,3
1793,2023-10-03 13:12:45,3
1792,2023-10-03 13:12:47,3
1791,2023-10-03 13:12:49,3
1790,2023-10-03 13:12:51,3
1789,2023-10-03 13:12:53,3
1788,2023-10-03 13:12:55,3
1787,2023-10-03 13:12:57,3
1786,2023-10-03 13:12:59,3
1785,2023-10-03 13:13:01,3
1784,2023-10-03 13:13:03,3
1783,2023-10-03 13:13:05,3
1782,2023-10-03 13:13:08,3
1781,2023-10-03 13:13:10,3
1780,2023-10-03 13:13:12,3
1779,2023-10-03 13:13:14,3
1778,2023-10-03 13:13:16,3
1777,2023-10-03 13:13:18,3
1776,2023-10-03 13:13:20,3
1775,2023-10-03 13:13:22,3
1774,2023-10-03 13:13:24,3
1773,2023-10-03 13:13:26,3
1772,2023-10-03 13:13:28,3
1771,2023-10-03 13:13:30,3
1770,2023-10-03 13:13:33,3
1769,2023-10-03 13:13:35,3
1768,2023-10-03 13:13:37,3
1767,2023-10-03 13:13:39,3
1766,2023-10-03 13:13:41,3
1765,2023-10-03 13:13:43,3
1764,2023-10-03 13:13:45,3
1763,2023-10-03 13:13:47,3
1762,2023-10-03 13:13:50,3
1761,2023-10-03 13:13:52,3
1760,2023-10-03 13:13:54,3
1759,2023-10-03 13:13:56,3
1758,2023-10-03 13:13:58,3
1757,2023-10-03 13:14:00,3
1756,2023-10-03 13:14:02,3
1755,2023-10-03 13:14:04,3
1754,2023-10-03 13:14:06,3
1753,2023-10-03 13:14:09,3
1752,2023-10-03 13:14:10,3
1751,2023-10-03 13:14:13,3
1750,2023-10-03 13:14:15,3
1749,2023-10-03 13:14:17,3
1748,2023-10-03 13:14:19,3
1747,2023-10-03 13:14:21,3
1746,2023-10-03 13:14:23,3
1745,2023-10-03 13:14:25,3
1744,2023-10-03 13:14:27,3
1743,2023-10-03 13:14:29,3
1742,2023-10-03 13:14:31,3
1741,2023-10-03 13:14:33,3
1740,2023-10-03 13:14:35,3
1739,2023-10-03 13:14:37,3
1738,2023-10-03 13:14:39,3
1737,2023-10-03 13:14:42,3
1736,2023-10-03 13:14:44,3
1735,2023-10-03 13:14:46,3
1734,2023-10-03 13:14:48,3
1733,2023-10-03 13:14:53,3
1732,2023-10-03 13:14:53,3
1731,2023-10-03 13:14:54,3
1730,2023-10-03 13:14:56,3
1729,2023-10-03 13:14:58,3
1728,2023-10-03 13:15:00,3
1727,2023-10-03 13:15:03,3
1726,2023-10-03 13:15:04,3
1725,2023-10-03 13:15:07,3
1724,2023-10-03 13:15:09,3
1723,2023-10-03 13:15:10,3
1722,2023-10-03 13:15:13,3
1721,2023-10-03 13:15:15,3
1720,2023-10-03 13:15:17,3
1719,2023-10-03 13:15:19,3
1718,2023-10-03 13:15:21,3
1717,2023-10-03 13:15:23,3
1716,2023-10-03 13:15:25,3
1715,2023-10-03 13:15:27,3
1714,2023-10-03 13:15:29,3
1713,2023-10-03 13:15:31,3
1712,2023-10-03 13:15:33,3
1711,2023-10-03 13:15:35,3
1710,2023-10-03 13:15:37,3
1709,2023-10-03 13:15:39,3
1708,2023-10-03 13:15:41,3
1707,2023-10-03 13:15:44,3
1706,2023-10-03 13:15:46,3
1705,2023-10-03 13:15:48,3
1704,2023-10-03 13:15:50,3
1703,2023-10-03 13:15:52,3
1702,2023-10-03 13:15:54,3
1701,2023-10-03 13:15:56,3
1700,2023-10-03 13:15:58,3
1699,2023-10-03 13:16:00,3
1698,2023-10-03 13:16:02,3
1697,2023-10-03 13:16:05,3
1696,2023-10-03 13:16:06,3
1695,2023-10-03 13:16:08,3
1694,2023-10-03 13:16:10,3
1693,2023-10-03 13:16:13,3
1692,2023-10-03 13:16:15,3
1691,2023-10-03 13:16:17,3
1690,2023-10-03 13:16:19,3
1689,2023-10-03 13:16:21,3
1688,2023-10-03 13:16:23,3
1687,2023-10-03 13:16:25,3
1686,2023-10-03 13:16:27,3
1685,2023-10-03 13:16:29,3
1684,2023-10-03 13:16:31,3
1683,2023-10-03 13:16:33,3
1682,2023-10-03 13:16:35,3
1681,2023-10-03 13:16:37,3
1680,2023-10-03 13:16:39,3
1679,2023-10-03 13:16:41,3
1678,2023-10-03 13:16:44,3
1677,2023-10-03 13:16:46,3
1676,2023-10-03 13:16:48,3
1675,2023-10-03 13:16:50,3
1674,2023-10-03 13:16:52,3
1673,2023-10-03 13:16:54,3
1672,2023-10-03 13:16:56,3
1671,2023-10-03 13:16:58,3
1670,2023-10-03 13:17:00,3
1669,2023-10-03 13:17:02,3
1668,2023-10-03 13:17:04,3
1667,2023-10-03 13:17:06,3
1666,2023-10-03 13:17:08,3
1665,2023-10-03 13:17:10,3
1664,2023-10-03 13:17:12,3
1663,2023-10-03 13:17:14,3
1662,2023-10-03 13:17:16,3
1661,2023-10-03 13:17:18,3
1660,2023-10-03 13:17:20,3
1659,2023-10-03 13:17:22,3
1658,2023-10-03 13:17:25,3
1657,2023-10-03 13:17:27,3
1656,2023-10-03 13:17:29,3
1655,2023-10-03 13:17:31,3
1654,2023-10-03 13:17:33,3
1653,2023-10-03 13:17:35,3
1652,2023-10-03 13:17:37,3
1651,2023-10-03 13:17:40,3
1650,2023-10-03 13:17:41,3
1649,2023-10-03 13:17:43,3
1648,2023-10-03 13:17:45,3
1647,2023-10-03 13:17:47,3
1646,2023-10-03 13:17:50,3
1645,2023-10-03 13:17:52,3
1644,2023-10-03 13:17:54,3
1643,2023-10-03 13:17:56,3
1642,2023-10-03 13:17:58,3
1641,2023-10-03 13:18:00,3
1640,2023-10-03 13:18:02,3
1639,2023-10-03 13:18:04,3
1638,2023-10-03 13:18:06,3
1637,2023-10-03 13:18:08,3
1636,2023-10-03 13:18:10,3
1635,2023-10-03 13:18:12,3
1634,2023-10-03 13:18:15,3
1633,2023-10-03 13:18:16,3
1632,2023-10-03 13:18:19,3
1631,2023-10-03 13:18:21,3
1630,2023-10-03 13:18:23,3
1629,2023-10-03 13:18:25,3
1628,2023-10-03 13:18:27,3
1627,2023-10-03 13:18:29,3
1626,2023-10-03 13:18:31,3
1625,2023-10-03 13:18:33,3
1624,2023-10-03 13:18:35,3
1623,2023-10-03 13:18:37,3
1622,2023-10-03 13:18:39,3
1621,2023-10-03 13:18:42,3
1620,2023-10-03 13:18:44,3
1619,2023-10-03 13:18:46,3
1618,2023-10-03 13:18:48,3
1617,2023-10-03 13:18:50,3
1616,2023-10-03 13:18:52,3
1615,2023-10-03 13:18:54,3
1614,2023-10-03 13:18:56,3
1613,2023-10-03 13:18:58,3
1612,2023-10-03 13:19:00,3
1611,2023-10-03 13:19:03,3
1610,2023-10-03 13:19:05,3
1609,2023-10-03 13:19:06,3
1608,2023-10-03 13:19:09,3
1607,2023-10-03 13:19:11,3
1606,2023-10-03 13:19:13,3
1605,2023-10-03 13:19:15,3
1604,2023-10-03 13:19:17,3
1603,2023-10-03 13:19:20,3
1602,2023-10-03 13:19:22,3
1601,2023-10-03 13:19:23,3
1600,2023-10-03 13:19:26,3
1599,2023-10-03 13:19:28,3
1598,2023-10-03 13:19:30,3
1597,2023-10-03 13:19:32,3
1596,2023-10-03 13:19:34,3
1595,2023-10-03 13:19:36,3
1594,2023-10-03 13:19:38,3
1593,2023-10-03 13:19:40,3
1592,2023-10-03 13:19:42,3
1591,2023-10-03 13:19:44,3
1590,2023-10-03 13:19:46,3
1589,2023-10-03 13:19:48,3
1588,2023-10-03 13:19:50,3
1587,2023-10-03 13:19:52,3
1586,2023-10-03 13:19:54,3
1585,2023-10-03 13:19:56,3
1584,2023-10-03 13:19:58,3
1583,2023-10-03 13:20:00,3
1582,2023-10-03 13:20:03,3
1581,2023-10-03 13:20:05,3
1580,2023-10-03 13:20:07,3
1579,2023-10-03 13:20:09,3
1578,2023-10-03 13:20:11,3
1577,2023-10-03 13:20:13,3
1576,2023-10-03 13:20:15,3
1575,2023-10-03 13:20:17,3
1574,2023-10-03 13:20:19,3
1573,2023-10-03 13:20:21,3
1572,2023-10-03 13:20:23,3
1571,2023-10-03 13:20:25,3
1570,2023-10-03 13:20:28,3
1569,2023-10-03 13:20:29,3
1568,2023-10-03 13:20:32,3
1567,2023-10-03 13:20:33,3
1566,2023-10-03 13:20:36,3
1565,2023-10-03 13:20:38,3
1564,2023-10-03 13:20:40,3
1563,2023-10-03 13:20:42,3
1562,2023-10-03 13:20:44,3
1561,2023-10-03 13:20:46,3
1560,2023-10-03 13:20:48,3
1559,2023-10-03 13:20:50,3
1558,2023-10-03 13:20:52,3
1557,2023-10-03 13:20:54,3
1556,2023-10-03 13:20:56,3
1555,2023-10-03 13:20:58,3
1554,2023-10-03 13:21:00,3
1553,2023-10-03 13:21:02,3
1552,2023-10-03 13:21:04,3
1551,2023-10-03 13:21:07,3
1550,2023-10-03 13:21:08,3
1549,2023-10-03 13:21:11,3
1548,2023-10-03 13:21:13,3
1547,2023-10-03 13:21:15,3
1546,2023-10-03 13:21:17,3
1545,2023-10-03 13:21:19,3
1544,2023-10-03 13:21:21,3
1543,2023-10-03 13:21:23,3
1542,2023-10-03 13:21:25,3
1541,2023-10-03 13:21:27,3
1540,2023-10-03 13:21:29,3
1539,2023-10-03 13:21:31,3
1538,2023-10-03 13:21:33,3
1537,2023-10-03 13:21:35,3
1536,2023-10-03 13:21:37,3
1535,2023-10-03 13:21:39,3
1534,2023-10-03 13:21:42,3
1533,2023-10-03 13:21:44,3
1532,2023-10-03 13:21:46,3
1531,2023-10-03 13:21:48,3
1530,2023-10-03 13:21:50,3
1529,2023-10-03 13:21:52,3
1528,2023-10-03 13:21:54,3
1527,2023-10-03 13:21:56,3
1526,2023-10-03 13:21:58,3
1525,2023-10-03 13:22:00,3
1524,2023-10-03 13:22:02,3
1523,2023-10-03 13:22:04,3
1522,2023-10-03 13:22:06,3
1521,2023-10-03 13:22:08,3
1520,2023-10-03 13:22:10,3
1519,2023-10-03 13:22:12,3
1518,2023-10-03 13:22:15,3
1517,2023-10-03 13:22:17,3
1516,2023-10-03 13:22:19,3
1515,2023-10-03 13:22:21,3
1514,2023-10-03 13:22:23,3
1513,2023-10-03 13:22:25,3
1512,2023-10-03 13:22:27,3
1511,2023-10-03 13:22:29,3
1510,2023-10-03 13:22:31,3
1509,2023-10-03 13:22:33,3
1508,2023-10-03 13:22:35,3
1507,2023-10-03 13:22:37,3
1506,2023-10-03 13:22:39,3
1505,2023-10-03 13:22:41,3
1504,2023-10-03 13:22:43,3
1503,2023-10-03 13:22:45,3
1502,2023-10-03 13:22:48,3
1501,2023-10-03 13:22:50,3
1500,2023-10-03 13:22:52,3
1499,2023-10-03 13:22:54,3
1498,2023-10-03 13:22:59,3
1497,2023-10-03 13:22:59,3
1496,2023-10-03 13:23:00,3
1495,2023-10-03 13:23:02,3
1494,2023-10-03 13:23:04,3
1493,2023-10-03 13:23:06,3
1492,2023-10-03 13:23:08,3
1491,2023-10-03 13:23:10,3
1490,2023-10-03 13:23:12,3
1489,2023-10-03 13:23:14,3
1488,2023-10-03 13:23:16,3
1487,2023-10-03 13:23:21,3
1486,2023-10-03 13:23:21,3
1485,2023-10-03 13:23:23,3
1484,2023-10-03 13:23:25,3
1483,2023-10-03 13:23:27,3
1482,2023-10-03 13:23:29,3
1481,2023-10-03 13:23:31,3
1480,2023-10-03 13:23:33,3
1479,2023-10-03 13:23:35,3
1478,2023-10-03 13:23:37,3
1477,2023-10-03 13:23:39,3
1476,2023-10-03 13:23:44,3
1475,2023-10-03 13:23:44,3
1474,2023-10-03 13:23:45,3
1473,2023-10-03 13:23:48,3
1472,2023-10-03 13:23:50,3
1471,2023-10-03 13:23:52,3
1470,2023-10-03 13:23:54,3
1469,2023-10-03 13:23:56,3
1468,2023-10-03 13:23:58,3
1467,2023-10-03 13:24:00,3
1466,2023-10-03 13:24:02,3
1465,2023-10-03 13:24:04,3
1464,2023-10-03 13:24:06,3
1463,2023-10-03 13:24:09,3
1462,2023-10-03 13:24:11,3
1461,2023-10-03 13:24:12,3
1460,2023-10-03 13:24:15,3
1459,2023-10-03 13:24:17,3
1458,2023-10-03 13:24:19,3
1457,2023-10-03 13:24:21,3
1456,2023-10-03 13:24:23,3
1455,2023-10-03 13:24:25,3
1454,2023-10-03 13:24:27,3
1453,2023-10-03 13:24:29,3
1452,2023-10-03 13:24:31,3
1451,2023-10-03 13:24:33,3
1450,2023-10-03 13:24:36,3
1449,2023-10-03 13:24:38,3
1448,2023-10-03 13:24:40,3
1447,2023-10-03 13:24:42,3
1446,2023-10-03 13:24:44,3
1445,2023-10-03 13:24:46,3
1444,2023-10-03 13:24:48,3
1443,2023-10-03 13:24:50,3
1442,2023-10-03 13:24:52,3
1441,2023-10-03 13:24:54,3
1440,2023-10-03 13:24:56,3
1439,2023-10-03 13:24:59,3
1438,2023-10-03 13:25:01,3
1437,2023-10-03 13:25:03,3
1436,2023-10-03 13:25:05,3
1435,2023-10-03 13:25:07,3
1434,2023-10-03 13:25:09,3
1433,2023-10-03 13:25:11,3
1432,2023-10-03 13:25:13,3
1431,2023-10-03 13:25:15,3
1430,2023-10-03 13:25:17,3
1429,2023-10-03 13:25:19,3
1428,2023-10-03 13:25:22,3
1427,2023-10-03 13:25:23,3
1426,2023-10-03 13:25:25,3
1425,2023-10-03 13:25:28,3
1424,2023-10-03 13:25:30,3
1423,2023-10-03 13:25:32,3
1422,2023-10-03 13:25:34,3
1421,2023-10-03 13:25:36,3
1420,2023-10-03 13:25:38,3
1419,2023-10-03 13:25:40,3
1418,2023-10-03 13:25:43,3
1417,2023-10-03 13:25:44,3
1416,2023-10-03 13:25:46,3
1415,2023-10-03 13:25:48,3
1414,2023-10-03 13:25:52,3
1413,2023-10-03 13:25:53,3
1412,2023-10-03 13:25:55,3
1411,2023-10-03 13:25:57,3
1410,2023-10-03 13:25:59,3
1409,2023-10-03 13:26:01,3
1408,2023-10-03 13:26:03,3
1407,2023-10-03 13:26:05,3
1406,2023-10-03 13:26:07,3
1405,2023-10-03 13:26:09,3
1404,2023-10-03 13:26:11,3
1403,2023-10-03 13:26:13,3
1402,2023-10-03 13:26:15,3
1401,2023-10-03 13:26:17,3
1400,2023-10-03 13:26:19,3
1399,2023-10-03 13:26:22,3
1398,2023-10-03 13:26:23,3
1397,2023-10-03 13:26:26,3
1396,2023-10-03 13:26:28,3
1395,2023-10-03 13:26:30,3
1394,2023-10-03 13:26:32,3
1393,2023-10-03 13:26:34,3
1392,2023-10-03 13:26:36,3
1391,2023-10-03 13:26:38,3
1390,2023-10-03 13:26:40,3
1389,2023-10-03 13:26:42,3
1388,2023-10-03 13:26:44,3
1387,2023-10-03 13:26:46,3
1386,2023-10-03 13:26:48,3
1385,2023-10-03 13:26:50,3
1384,2023-10-03 13:26:52,3
1383,2023-10-03 13:26:54,3
1382,2023-10-03 13:26:57,3
1381,2023-10-03 13:26:59,3
1380,2023-10-03 13:27:01,3
1379,2023-10-03 13:27:03,3
1378,2023-10-03 13:27:05,3
1377,2023-10-03 13:27:07,3
1376,2023-10-03 13:27:09,3
1375,2023-10-03 13:27:11,3
1374,2023-10-03 13:27:13,3
1373,2023-10-03 13:27:15,3
1372,2023-10-03 13:27:17,3
1371,2023-10-03 13:27:19,3
1370,2023-10-03 13:27:21,3
1369,2023-10-03 13:27:23,3
1368,2023-10-03 13:27:25,3
1367,2023-10-03 13:27:27,3
1366,2023-10-03 13:27:29,3
1365,2023-10-03 13:27:31,3
1364,2023-10-03 13:27:33,3
1363,2023-10-03 13:27:35,3
1362,2023-10-03 13:27:38,3
1361,2023-10-03 13:27:40,3
1360,2023-10-03 13:27:42,3
1359,2023-10-03 13:27:44,3
1358,2023-10-03 13:27:46,3
1357,2023-10-03 13:27:48,3
1356,2023-10-03 13:27:50,3
1355,2023-10-03 13:27:52,3
1354,2023-10-03 13:27:54,3
1353,2023-10-03 13:27:56,3
1352,2023-10-03 13:27:58,3
1351,2023-10-03 13:28:01,3
1350,2023-10-03 13:28:02,3
1349,2023-10-03 13:28:05,3
1348,2023-10-03 13:28:07,3
1347,2023-10-03 13:28:09,3
1346,2023-10-03 13:28:11,3
1345,2023-10-03 13:28:13,3
1344,2023-10-03 13:28:15,3
1343,2023-10-03 13:28:17,3
1342,2023-10-03 13:28:19,3
1341,2023-10-03 13:28:21,3
1340,2023-10-03 13:28:23,3
1339,2023-10-03 13:28:25,3
1338,2023-10-03 13:28:27,3
1337,2023-10-03 13:28:30,3
1336,2023-10-03 13:28:32,3
1335,2023-10-03 13:28:34,3
1334,2023-10-03 13:28:37,3
1333,2023-10-03 13:28:38,3
1332,2023-10-03 13:28:40,3
1331,2023-10-03 13:28:43,3
1330,2023-10-03 13:28:44,3
1329,2023-10-03 13:28:47,3
1328,2023-10-03 13:28:49,3
1327,2023-10-03 13:28:51,3
1326,2023-10-03 13:28:52,3
1325,2023-10-03 13:28:55,3
1324,2023-10-03 13:28:57,3
1323,2023-10-03 13:28:59,3
1322,2023-10-03 13:29:01,3
1321,2023-10-03 13:29:03,3
1320,2023-10-03 13:29:05,3
1319,2023-10-03 13:29:07,3
1318,2023-10-03 13:29:09,3
1317,2023-10-03 13:29:11,3
1316,2023-10-03 13:29:13,3
1315,2023-10-03 13:29:15,3
1314,2023-10-03 13:29:17,3
1313,2023-10-03 13:29:19,3
1312,2023-10-03 13:29:22,3
1311,2023-10-03 13:29:24,3
1310,2023-10-03 13:29:26,3
1309,2023-10-03 13:29:28,3
1308,2023-10-03 13:29:30,3
1307,2023-10-03 13:29:32,3
1306,2023-10-03 13:29:34,3
1305,2023-10-03 13:29:36,3
1304,2023-10-03 13:29:38,3
1303,2023-10-03 13:29:40,3
1302,2023-10-03 13:29:43,3
1301,2023-10-03 13:29:44,3
1300,2023-10-03 13:29:46,3
1299,2023-10-03 13:29:48,3
1298,2023-10-03 13:29:51,3
1297,2023-10-03 13:29:53,3
1296,2023-10-03 13:29:55,3
1295,2023-10-03 13:29:57,3
