Stamp,Agent,Model,Nquadro
2023-09-26 14:27:00,T012,SPT120018W,202301000127994
2023-09-26 14:27:00,T014,OCTAN-40,202302000080007
2023-09-26 14:28:00,T012,SPT120018W,202301000127995
2023-09-26 14:29:00,T014,OCTAN-40,202302000080011
2023-09-26 14:29:00,T014,OCTAN-40,202302000080011
2023-09-26 14:29:00,T012,SPT120018W,202301000127996
2023-09-26 14:30:00,T014,OCTAN-40,202302000080011
2023-09-26 14:31:00,T012,SPT120018W,202301000127997
2023-09-26 14:32:00,T014,OCTAN-40,202302000080012
2023-09-26 14:32:00,T012,SPT120018W,202301000127998
2023-09-26 14:33:00,T012,SPT120018W,202301000127999
2023-09-26 14:34:00,T014,OCTAN-40,202302000080013
2023-09-26 14:35:00,T012,SPT120018W,202301000128000
2023-09-26 14:36:00,T014,OCTAN-40,202302000080014
2023-09-26 14:37:00,T012,SPT120018W,202301000128001
2023-09-26 14:38:00,T012,SPT120018W,202301000128002
2023-09-26 14:39:00,T014,OCTAN-40,202302000080015
2023-09-26 14:39:00,T012,SPT120018W,202301000128003
2023-09-26 14:40:00,T012,SPT120018W,202301000128004
2023-09-26 14:41:00,T014,OCTAN-40,202302000080016
2023-09-26 14:41:00,T012,SPT120018W,202301000128005
2023-09-26 14:43:00,T012,SPT120018W,202301000128006
2023-09-26 14:44:00,T012,SPT120018W,202301000128007
2023-09-26 14:44:00,T014,OCTAN-40,202302000080007
2023-09-26 14:45:00,T012,SPT120018W,202301000128008
2023-09-26 14:45:00,T014,OCTAN-40,202302000080011
2023-09-26 14:47:00,T012,SPT120018W,202301000128009
2023-09-26 14:47:00,T012,SPT120018W,202301000128010
2023-09-26 14:48:00,T014,OCTAN-40,202302000080007
2023-09-26 14:49:00,T012,SPT120018W,202301000128011
2023-09-26 14:49:00,T014,OCTAN-40,202302000080007
2023-09-26 14:50:00,T012,SPT120018W,202301000128012
2023-09-26 14:50:00,T014,OCTAN-40,202302000080007
2023-09-26 14:51:00,T012,SPT120018W,202301000128013
2023-09-26 14:51:00,T014,OCTAN-40,202302000080007
2023-09-26 14:52:00,T012,SPT120018W,202301000128014
2023-09-26 14:53:00,T012,SPT120018W,202301000128019
2023-09-26 14:54:00,T012,SPT120018W,202301000128015
2023-09-26 14:56:00,T012,SPT120018W,202301000128016
2023-09-26 14:57:00,T012,SPT120018W,202301000128017
2023-09-26 14:58:00,T012,SPT120018W,202301000128018
2023-09-26 15:00:00,T012,SPT120018W,202301000128020
2023-09-26 15:01:00,T012,SPT120018W,202301000128020
2023-09-26 15:01:00,T012,SPT120018W,202301000128021
2023-09-26 15:02:00,T012,SPT120018W,202301000128022
2023-09-26 15:03:00,T012,SPT120018W,202301000128023
2023-09-26 15:05:00,T012,SPT120018W,202301000128024
2023-09-26 15:06:00,T012,SPT120018W,202301000128025
2023-09-26 15:07:00,T012,SPT120018W,202301000128026
2023-09-26 15:08:00,T012,SPT120018W,202301000128027
2023-09-26 15:09:00,T012,SPT120018W,202301000128028
2023-09-26 15:11:00,T012,SPT120018W,202301000128029
2023-09-26 15:12:00,T012,SPT120018W,202301000128030
2023-09-26 15:13:00,T012,SPT120018W,202301000128031
2023-09-26 15:15:00,T012,SPT120018W,202301000128032
2023-09-26 15:16:00,T012,SPT120018W,202301000128033
2023-09-26 15:17:00,T012,SPT120018W,202301000128034
2023-09-26 15:18:00,T012,SPT120018W,202301000128035
2023-09-26 15:19:00,T012,SPT120018W,202301000128036
2023-09-26 15:21:00,T012,SPT120018W,202301000128037
2023-09-26 15:22:00,T012,SPT120018W,202301000128038
2023-09-26 15:23:00,T012,SPT120018W,202301000128039
2023-09-26 15:25:00,T012,SPT120018W,202301000128040
2023-09-26 15:25:00,T012,SPT120018W,202301000128041
2023-09-26 15:27:00,T012,SPT120018W,202301000128042
2023-09-26 15:28:00,T012,SPT120018W,202301000128043
2023-09-26 15:30:00,T012,SPT120018W,202301000128044
2023-09-26 15:31:00,T012,SPT120018W,202301000128045
2023-09-26 15:32:00,T013,SPT120018W,202302000080093
2023-09-26 15:32:00,T012,SPT120018W,202301000128046
2023-09-26 15:33:00,T013,SPT120018W,202302000080094
2023-09-26 15:34:00,T012,SPT120018W,202301000128047
2023-09-26 15:34:00,T013,SPT120018W,202302000080095
